2011-03-03 14:02:19|vdc_db_query|00280|1062|Duplicate entry '1299178904.182104' for key 'PRIMARY'|INSERT INTO vicidial_log (uniqueid,lead_id,list_id,campaign_id,call_date,start_epoch,status,phone_code,phone_number,user,comments,processed,user_group,alt_dial) values('1299178904.182104','2546892','45257','10003','2011-03-03 14:02:19','1299178939','DONEM','1','7044852800','detienne','MANUAL','N','','MAIN');|detienne|10.11.20.47|1299176207_150496defa16265135|
2011-05-31 09:03:22|vdc_db_query|00014|1062|Duplicate entry 'detienne-20000' for key 'vlia_user_group_id'|INSERT INTO vicidial_live_inbound_agents set user='detienne',group_id='20000',group_weight='0',calls_today='0',last_call_time='2011-05-31 09:03:22',last_call_finish='2011-05-31 09:03:22';|detienne|10.11.20.47|1306846849_150452defa10677714|
2011-05-31 09:03:25|vdc_db_query|00014|1062|Duplicate entry 'detienne-20000' for key 'vlia_user_group_id'|INSERT INTO vicidial_live_inbound_agents set user='detienne',group_id='20000',group_weight='0',calls_today='0',last_call_time='2011-05-31 09:03:25',last_call_finish='2011-05-31 09:03:25';|detienne|10.11.20.47|1306846849_150452defa10677714|
2011-05-31 09:03:25|vdc_db_query|00014|1062|Duplicate entry 'detienne-20000' for key 'vlia_user_group_id'|INSERT INTO vicidial_live_inbound_agents set user='detienne',group_id='20000',group_weight='0',calls_today='0',last_call_time='2011-05-31 09:03:25',last_call_finish='2011-05-31 09:03:25';|detienne|10.11.20.47|1306846849_150452defa10677714|
2011-05-31 09:03:31|vdc_db_query|00014|1062|Duplicate entry 'detienne-20000' for key 'vlia_user_group_id'|INSERT INTO vicidial_live_inbound_agents set user='detienne',group_id='20000',group_weight='0',calls_today='0',last_call_time='2011-05-31 09:03:31',last_call_finish='2011-05-31 09:03:31';|detienne|10.11.20.47|1306846849_150452defa10677714|
2011-05-31 11:40:00|vdc_db_query|00280|1062|Duplicate entry '1306856213.147475' for key 'PRIMARY'|INSERT INTO vicidial_log (uniqueid,lead_id,list_id,campaign_id,call_date,start_epoch,status,phone_code,phone_number,user,comments,processed,user_group,alt_dial) values('1306856213.147475','1704838','45154','10004','2011-05-31 11:40:00','1306856400','DONEM','1','4057568033','wstanley','MANUAL','N','','MAIN');|wstanley|10.11.20.47|1306846883_150443defa16176655|
2011-05-31 15:16:39|vdc_db_query|00280|1062|Duplicate entry '1306869352.159029' for key 'PRIMARY'|INSERT INTO vicidial_log (uniqueid,lead_id,list_id,campaign_id,call_date,start_epoch,status,phone_code,phone_number,user,comments,processed,user_group,alt_dial) values('1306869352.159029','1704233','45154','10004','2011-05-31 15:16:39','1306869399','DONEM','1','4027242120','rdaniel','MANUAL','N','','MAIN');|rdaniel|10.11.20.47|1306862960_150454defa18547724|
2011-06-01 11:56:08|vdc_db_query|00280|1062|Duplicate entry '1306943730.182977' for key 'PRIMARY'|INSERT INTO vicidial_log (uniqueid,lead_id,list_id,campaign_id,call_date,start_epoch,status,phone_code,phone_number,user,comments,processed,user_group,alt_dial) values('1306943730.182977','2916051','45393','10004','2011-06-01 11:56:08','1306943768','DONEM','1','9128262224','detienne','MANUAL','N','','MAIN');|detienne|10.11.20.47|1306933135_150452defa19123543|
2011-06-03 08:56:13|vdc_db_query|00014|1062|Duplicate entry 'jstennett-20000' for key 'vlia_user_group_id'|INSERT INTO vicidial_live_inbound_agents set user='jstennett',group_id='20000',group_weight='0',calls_today='0',last_call_time='2011-06-03 08:56:13',last_call_finish='2011-06-03 08:56:13';|jstennett|10.11.20.47|1307105605_150457defa13982254|
2011-06-03 15:26:26|vdc_db_query|00147|1062|Duplicate entry '' for key 'PRIMARY'|INSERT INTO vicidial_dnc (phone_number) values('');|mharrell|10.11.20.47|1307122574_150451defa10941123|
2011-06-03 15:26:26|vdc_db_query|00149|1062|Duplicate entry '10004' for key 'phonecamp'|INSERT INTO vicidial_campaign_dnc (phone_number,campaign_id) values('','10004');|mharrell|10.11.20.47|1307122574_150451defa10941123|
2011-06-03 16:13:21|vdc_db_query|00280|1062|Duplicate entry '1307131912.292965' for key 'PRIMARY'|INSERT INTO vicidial_log (uniqueid,lead_id,list_id,campaign_id,call_date,start_epoch,status,phone_code,phone_number,user,comments,processed,user_group,alt_dial) values('1307131912.292965','2928598','45393','10004','2011-06-03 16:13:21','1307132001','DONEM','1','6065986683','mviera','MANUAL','N','','MAIN');|mviera|10.11.20.47|1307122540_150450defa15076823|
2011-06-06 09:50:05|vdc_db_query|00280|1062|Duplicate entry '1307368158.302222' for key 'PRIMARY'|INSERT INTO vicidial_log (uniqueid,lead_id,list_id,campaign_id,call_date,start_epoch,status,phone_code,phone_number,user,comments,processed,user_group,alt_dial) values('1307368158.302222','3032375','45398','10004','2011-06-06 09:50:05','1307368205','DONEM','1','2297941900','gcharles','MANUAL','N','','MAIN');|gcharles|10.11.20.47|1307365645_150459defa17429173|
2011-06-06 15:48:20|vdc_db_query|00014|1062|Duplicate entry 'pstanley-20000' for key 'vlia_user_group_id'|INSERT INTO vicidial_live_inbound_agents set user='pstanley',group_id='20000',group_weight='0',calls_today='6',last_call_time='2011-06-06 15:48:20',last_call_finish='2011-06-06 15:48:20';|pstanley|10.11.20.47|1307389667_150444defa12966120|
2011-06-06 15:48:21|vdc_db_query|00014|1062|Duplicate entry 'pstanley-20000' for key 'vlia_user_group_id'|INSERT INTO vicidial_live_inbound_agents set user='pstanley',group_id='20000',group_weight='0',calls_today='6',last_call_time='2011-06-06 15:48:21',last_call_finish='2011-06-06 15:48:21';|pstanley|10.11.20.47|1307389667_150444defa12966120|
2011-06-06 15:48:24|vdc_db_query|00014|1062|Duplicate entry 'pstanley-20000' for key 'vlia_user_group_id'|INSERT INTO vicidial_live_inbound_agents set user='pstanley',group_id='20000',group_weight='0',calls_today='6',last_call_time='2011-06-06 15:48:24',last_call_finish='2011-06-06 15:48:24';|pstanley|10.11.20.47|1307389667_150444defa12966120|
2011-06-06 15:48:30|vdc_db_query|00014|1062|Duplicate entry 'pstanley-20000' for key 'vlia_user_group_id'|INSERT INTO vicidial_live_inbound_agents set user='pstanley',group_id='20000',group_weight='0',calls_today='6',last_call_time='2011-06-06 15:48:30',last_call_finish='2011-06-06 15:48:30';|pstanley|10.11.20.47|1307389667_150444defa12966120|
2011-06-06 15:48:36|vdc_db_query|00014|1062|Duplicate entry 'pstanley-20000' for key 'vlia_user_group_id'|INSERT INTO vicidial_live_inbound_agents set user='pstanley',group_id='20000',group_weight='0',calls_today='6',last_call_time='2011-06-06 15:48:36',last_call_finish='2011-06-06 15:48:36';|pstanley|10.11.20.47|1307389667_150444defa12966120|
2011-06-06 17:07:16|vdc_db_query|00147|1062|Duplicate entry '' for key 'PRIMARY'|INSERT INTO vicidial_dnc (phone_number) values('');|wstanley|10.11.20.47|1307383500_150443defa12751831|
2011-06-06 17:07:16|vdc_db_query|00149|1062|Duplicate entry '10004' for key 'phonecamp'|INSERT INTO vicidial_campaign_dnc (phone_number,campaign_id) values('','10004');|wstanley|10.11.20.47|1307383500_150443defa12751831|
2011-06-07 11:42:24|vdc_db_query|00280|1062|Duplicate entry '1307461284.342584' for key 'PRIMARY'|INSERT INTO vicidial_log (uniqueid,lead_id,list_id,campaign_id,call_date,start_epoch,status,phone_code,phone_number,user,comments,processed,user_group,alt_dial) values('1307461284.342584','3040613','45398','10004','2011-06-07 11:42:24','1307461344','DONEM','1','7048513117','cjones','MANUAL','N','','MAIN');|cjones|10.11.20.47|1307451353_150449defa15413540|
2011-06-07 14:41:52|vdc_db_query|00147|1062|Duplicate entry '' for key 'PRIMARY'|INSERT INTO vicidial_dnc (phone_number) values('');|mharrell|10.11.20.47|1307470367_150451defa11781946|
2011-06-07 14:41:52|vdc_db_query|00149|1062|Duplicate entry '10004' for key 'phonecamp'|INSERT INTO vicidial_campaign_dnc (phone_number,campaign_id) values('','10004');|mharrell|10.11.20.47|1307470367_150451defa11781946|
2011-06-08 10:32:05|vdc_db_query|00280|1062|Duplicate entry '1307543493.372352' for key 'PRIMARY'|INSERT INTO vicidial_log (uniqueid,lead_id,list_id,campaign_id,call_date,start_epoch,status,phone_code,phone_number,user,comments,processed,user_group,alt_dial) values('1307543493.372352','2929883','45393','10004','2011-06-08 10:32:05','1307543525','DONEM','1','5157332611','detienne','MANUAL','N','','MAIN');|detienne|10.11.20.47|1307540963_150452defa19062984|
2011-06-08 10:42:30|vdc_db_query|00280|1062|Duplicate entry '1307544092.373215' for key 'PRIMARY'|INSERT INTO vicidial_log (uniqueid,lead_id,list_id,campaign_id,call_date,start_epoch,status,phone_code,phone_number,user,comments,processed,user_group,alt_dial) values('1307544092.373215','2930010','45393','10004','2011-06-08 10:42:30','1307544150','DONEM','1','7046600587','bbekker','MANUAL','N','','MAIN');|bbekker|10.11.20.47|1307540600_150126defa14049884|
2011-06-08 15:29:25|vdc_db_query|00147|1062|Duplicate entry '' for key 'PRIMARY'|INSERT INTO vicidial_dnc (phone_number) values('');|mharrell|10.11.20.47|1307554445_150451defa11646497|
2011-06-08 15:29:25|vdc_db_query|00149|1062|Duplicate entry '10004' for key 'phonecamp'|INSERT INTO vicidial_campaign_dnc (phone_number,campaign_id) values('','10004');|mharrell|10.11.20.47|1307554445_150451defa11646497|
2011-06-08 15:33:52|vdc_db_query|00147|1062|Duplicate entry '' for key 'PRIMARY'|INSERT INTO vicidial_dnc (phone_number) values('');|mharrell|10.11.20.47|1307554445_150451defa11646497|
2011-06-08 15:33:52|vdc_db_query|00149|1062|Duplicate entry '10004' for key 'phonecamp'|INSERT INTO vicidial_campaign_dnc (phone_number,campaign_id) values('','10004');|mharrell|10.11.20.47|1307554445_150451defa11646497|
2011-06-08 16:30:27|vdc_db_query|00147|1062|Duplicate entry '' for key 'PRIMARY'|INSERT INTO vicidial_dnc (phone_number) values('');|mharrell|10.11.20.47|1307562679_150451defa10344532|
2011-06-08 16:30:27|vdc_db_query|00149|1062|Duplicate entry '10004' for key 'phonecamp'|INSERT INTO vicidial_campaign_dnc (phone_number,campaign_id) values('','10004');|mharrell|10.11.20.47|1307562679_150451defa10344532|
2011-06-08 16:34:30|vdc_db_query|00147|1062|Duplicate entry '' for key 'PRIMARY'|INSERT INTO vicidial_dnc (phone_number) values('');|mharrell|10.11.20.47|1307562679_150451defa10344532|
2011-06-08 16:34:30|vdc_db_query|00149|1062|Duplicate entry '10004' for key 'phonecamp'|INSERT INTO vicidial_campaign_dnc (phone_number,campaign_id) values('','10004');|mharrell|10.11.20.47|1307562679_150451defa10344532|
2011-06-08 16:36:59|vdc_db_query|00147|1062|Duplicate entry '' for key 'PRIMARY'|INSERT INTO vicidial_dnc (phone_number) values('');|mharrell|10.11.20.47|1307562679_150451defa10344532|
2011-06-08 16:36:59|vdc_db_query|00149|1062|Duplicate entry '10004' for key 'phonecamp'|INSERT INTO vicidial_campaign_dnc (phone_number,campaign_id) values('','10004');|mharrell|10.11.20.47|1307562679_150451defa10344532|
2011-06-09 09:15:25|vdc_db_query|00147|1062|Duplicate entry '' for key 'PRIMARY'|INSERT INTO vicidial_dnc (phone_number) values('');|rdaniel|10.11.20.47|1307624174_150454defa13031568|
2011-06-09 09:15:25|vdc_db_query|00149|1062|Duplicate entry '10004' for key 'phonecamp'|INSERT INTO vicidial_campaign_dnc (phone_number,campaign_id) values('','10004');|rdaniel|10.11.20.47|1307624174_150454defa13031568|
2011-06-09 10:39:00|vdc_db_query|00147|1062|Duplicate entry '' for key 'PRIMARY'|INSERT INTO vicidial_dnc (phone_number) values('');|mharrell|10.11.20.47|1307624270_150451defa13869013|
2011-06-09 10:39:00|vdc_db_query|00149|1062|Duplicate entry '10004' for key 'phonecamp'|INSERT INTO vicidial_campaign_dnc (phone_number,campaign_id) values('','10004');|mharrell|10.11.20.47|1307624270_150451defa13869013|
2011-06-09 12:01:02|vdc_db_query|00280|1062|Duplicate entry '1307635226.410654' for key 'PRIMARY'|INSERT INTO vicidial_log (uniqueid,lead_id,list_id,campaign_id,call_date,start_epoch,status,phone_code,phone_number,user,comments,processed,user_group,alt_dial) values('1307635226.410654','3044260','45398','10004','2011-06-09 12:01:02','1307635262','DONEM','1','8069353522','rbharath','MANUAL','N','','MAIN');|rbharath|10.11.20.47|1307631721_150456defa16920566|
2011-06-10 10:16:50|vdc_db_query|00147|1062|Duplicate entry '' for key 'PRIMARY'|INSERT INTO vicidial_dnc (phone_number) values('');|mviera|10.11.20.47|1307710658_150450defa16673008|
2011-06-10 10:16:50|vdc_db_query|00149|1062|Duplicate entry '10004' for key 'phonecamp'|INSERT INTO vicidial_campaign_dnc (phone_number,campaign_id) values('','10004');|mviera|10.11.20.47|1307710658_150450defa16673008|
2011-06-10 12:27:15|vdc_db_query|00147|1062|Duplicate entry '' for key 'PRIMARY'|INSERT INTO vicidial_dnc (phone_number) values('');|mharrell|10.11.20.47|1307710662_150451defa16377427|
2011-06-10 12:27:15|vdc_db_query|00149|1062|Duplicate entry '10004' for key 'phonecamp'|INSERT INTO vicidial_campaign_dnc (phone_number,campaign_id) values('','10004');|mharrell|10.11.20.47|1307710662_150451defa16377427|
2011-06-13 11:47:36|vdc_db_query|00147|1062|Duplicate entry '' for key 'PRIMARY'|INSERT INTO vicidial_dnc (phone_number) values('');|mharrell|10.11.20.47|1307969951_150451defa16493408|
2011-06-13 11:47:36|vdc_db_query|00149|1062|Duplicate entry '10004' for key 'phonecamp'|INSERT INTO vicidial_campaign_dnc (phone_number,campaign_id) values('','10004');|mharrell|10.11.20.47|1307969951_150451defa16493408|
2011-06-14 09:18:41|vdc_db_query|00299|1062|Duplicate entry '1308057480.495325' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1308057480.495325' where lead_id='2940733' and uniqueid LIKE "1308057480%";|kengland|10.11.20.48|1308057368_150453defa15613755|
2011-06-14 09:21:18|vdc_db_query|00299|1062|Duplicate entry '1308057552.495462' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1308057552.495462' where lead_id='2940749' and uniqueid LIKE "1308057552%";|kengland|10.11.20.48|1308057368_150453defa15613755|
2011-06-14 09:25:11|vdc_db_query|00299|1062|Duplicate entry '1308057883.13942' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1308057883.13942' where lead_id='2940870' and uniqueid LIKE "1308057883%";|fjanvier|10.11.20.47|1308056257_150445defa10279185|
2011-06-14 09:25:40|vdc_db_query|00299|1062|Duplicate entry '1308057883.496085' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1308057883.496085' where lead_id='2940871' and uniqueid LIKE "1308057883%";|kengland|10.11.20.48|1308057368_150453defa15613755|
2011-06-14 09:29:06|vdc_db_query|00299|1062|Duplicate entry '1308058006.496357' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1308058006.496357' where lead_id='2940920' and uniqueid LIKE "1308058006%";|kengland|10.11.20.48|1308057368_150453defa15613755|
2011-06-14 09:36:05|vdc_db_query|00299|1062|Duplicate entry '1308058356.496879' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1308058356.496879' where lead_id='2941021' and uniqueid LIKE "1308058356%";|tlamar|10.11.20.48|1308057557_150447defa19246074|
2011-06-14 09:39:39|vdc_db_query|00299|1062|Duplicate entry '1308058709.14441' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1308058709.14441' where lead_id='2917543' and uniqueid LIKE "1308058709%";|fjanvier|10.11.20.47|1308056257_150445defa10279185|
2011-06-14 09:40:08|vdc_db_query|00299|1062|Duplicate entry '1308058760.497361' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1308058760.497361' where lead_id='2941084' and uniqueid LIKE "1308058760%";|kengland|10.11.20.48|1308057368_150453defa15613755|
2011-06-14 09:41:51|vdc_db_query|00299|1062|Duplicate entry '1308058862.497519' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1308058862.497519' where lead_id='2941113' and uniqueid LIKE "1308058862%";|tlamar|10.11.20.48|1308057557_150447defa19246074|
2011-06-14 09:42:58|vdc_db_query|00299|1062|Duplicate entry '1308058943.14663' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1308058943.14663' where lead_id='2941132' and uniqueid LIKE "1308058943%";|fjanvier|10.11.20.47|1308056257_150445defa10279185|
2011-06-14 09:49:50|vdc_db_query|00299|1062|Duplicate entry '1308059346.498155' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1308059346.498155' where lead_id='2917925' and uniqueid LIKE "1308059346%";|tlamar|10.11.20.48|1308057557_150447defa19246074|
2011-06-14 09:50:22|vdc_db_query|00299|1062|Duplicate entry '1308059347.15006' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1308059347.15006' where lead_id='2941247' and uniqueid LIKE "1308059347%";|cray|10.11.20.47|1308056199_150446defa17469162|
2011-06-14 09:51:35|vdc_db_query|00299|1062|Duplicate entry '1308059447.498305' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1308059447.498305' where lead_id='2941267' and uniqueid LIKE "1308059447%";|rdaniel|10.11.20.48|1308058796_150454defa19411900|
2011-06-14 09:52:03|vdc_db_query|00299|1062|Duplicate entry '1308059416.498254' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1308059416.498254' where lead_id='2941261' and uniqueid LIKE "1308059416%";|gcharles|10.11.20.48|1308059377_150459defa12279367|
2011-06-14 09:53:23|vdc_db_query|00299|1062|Duplicate entry '1308059513.498427' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1308059513.498427' where lead_id='2941291' and uniqueid LIKE "1308059513%";|rdaniel|10.11.20.48|1308058796_150454defa19411900|
2011-06-14 09:54:48|vdc_db_query|00299|1062|Duplicate entry '1308059544.15301' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1308059544.15301' where lead_id='2941293' and uniqueid LIKE "1308059544%";|cjones|10.11.20.47|1308055881_150449defa10299055|
2011-06-14 09:55:18|vdc_db_query|00299|1062|Duplicate entry '1308059454.15180' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1308059454.15180' where lead_id='2941270' and uniqueid LIKE "1308059454%";|cray|10.11.20.47|1308056199_150446defa17469162|
2011-06-14 09:56:50|vdc_db_query|00299|1062|Duplicate entry '1308059772.15581' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1308059772.15581' where lead_id='2941374' and uniqueid LIKE "1308059772%";|tmejia|10.11.20.47|1308056244_150151defa17894749|
2011-06-14 09:57:14|vdc_db_query|00299|1062|Duplicate entry '1308059771.498774' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1308059771.498774' where lead_id='2941372' and uniqueid LIKE "1308059771%";|tlamar|10.11.20.48|1308057557_150447defa19246074|
2011-06-14 09:57:27|vdc_db_query|00299|1062|Duplicate entry '1308059815.498854' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1308059815.498854' where lead_id='2918220' and uniqueid LIKE "1308059815%";|kengland|10.11.20.48|1308057368_150453defa15613755|
2011-06-14 09:58:11|vdc_db_query|00299|1062|Duplicate entry '1308059815.498857' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1308059815.498857' where lead_id='2941391' and uniqueid LIKE "1308059815%";|rdaniel|10.11.20.48|1308058796_150454defa19411900|
2011-06-14 09:59:29|vdc_db_query|00299|1062|Duplicate entry '1308059923.499001' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1308059923.499001' where lead_id='2941422' and uniqueid LIKE "1308059923%";|rdaniel|10.11.20.48|1308058796_150454defa19411900|
2011-06-14 09:59:40|vdc_db_query|00299|1062|Duplicate entry '1308059925.15767' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1308059925.15767' where lead_id='2941424' and uniqueid LIKE "1308059925%";|bbekker|10.11.20.47|1308056426_150126defa15041119|
2011-06-14 10:00:34|vdc_db_query|00299|1062|Duplicate entry '1308059745.15554' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1308059745.15554' where lead_id='2941366' and uniqueid LIKE "1308059745%";|pstanley|10.11.20.47|1308056380_150444defa10350897|
2011-06-14 10:00:34|vdc_db_query|00299|1062|Duplicate entry '1308059923.499007' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1308059923.499007' where lead_id='2941423' and uniqueid LIKE "1308059923%";|tlamar|10.11.20.48|1308057557_150447defa19246074|
2011-06-14 10:01:33|vdc_db_query|00299|1062|Duplicate entry '1308060036.499170' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1308060036.499170' where lead_id='2941459' and uniqueid LIKE "1308060036%";|kengland|10.11.20.48|1308057368_150453defa15613755|
2011-06-14 10:01:53|vdc_db_query|00299|1062|Duplicate entry '1308060043.499189' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1308060043.499189' where lead_id='2941466' and uniqueid LIKE "1308060043%";|gcharles|10.11.20.48|1308059377_150459defa12279367|
2011-06-14 10:02:11|vdc_db_query|00299|1062|Duplicate entry '1308060111.16011' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1308060111.16011' where lead_id='2941483' and uniqueid LIKE "1308060111%";|tmejia|10.11.20.47|1308056244_150151defa17894749|
2011-06-14 10:03:53|vdc_db_query|00299|1062|Duplicate entry '1308060109.499260' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1308060109.499260' where lead_id='2941477' and uniqueid LIKE "1308060109%";|gcharles|10.11.20.48|1308059377_150459defa12279367|
2011-06-14 10:04:59|vdc_db_query|00299|1062|Duplicate entry '1308060109.499269' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1308060109.499269' where lead_id='2918386' and uniqueid LIKE "1308060109%";|tlamar|10.11.20.48|1308060064_150447defa13304233|
2011-06-14 10:05:02|vdc_db_query|00299|1062|Duplicate entry '1308060214.499433' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1308060214.499433' where lead_id='2940508' and uniqueid LIKE "1308060214%";|kengland|10.11.20.48|1308057368_150453defa15613755|
2011-06-14 10:05:56|vdc_db_query|00299|1062|Duplicate entry '1308060305.499570' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1308060305.499570' where lead_id='2940557' and uniqueid LIKE "1308060305%";|tlamar|10.11.20.48|1308060064_150447defa13304233|
2011-06-14 10:07:25|vdc_db_query|00299|1062|Duplicate entry '1308060415.16365' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1308060415.16365' where lead_id='2940609' and uniqueid LIKE "1308060415%";|mviera|10.11.20.47|1308056154_150450defa11480918|
2011-06-14 10:09:25|vdc_db_query|00299|1062|Duplicate entry '1308060358.499659' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1308060358.499659' where lead_id='2940599' and uniqueid LIKE "1308060358%";|kengland|10.11.20.48|1308057368_150453defa15613755|
2011-06-14 10:12:25|vdc_db_query|00299|1062|Duplicate entry '1308060568.16497' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1308060568.16497' where lead_id='2916807' and uniqueid LIKE "1308060568%";|cjones|10.11.20.47|1308055881_150449defa10299055|
2011-06-14 10:16:39|vdc_db_query|00299|1062|Duplicate entry '1308060946.16910' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1308060946.16910' where lead_id='2940821' and uniqueid LIKE "1308060946%";|mviera|10.11.20.47|1308056154_150450defa11480918|
2011-06-14 10:17:51|vdc_db_query|00299|1062|Duplicate entry '1308061011.500509' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1308061011.500509' where lead_id='2940843' and uniqueid LIKE "1308061011%";|kengland|10.11.20.48|1308057368_150453defa15613755|
2011-06-14 10:19:41|vdc_db_query|00299|1062|Duplicate entry '1308060263.499511' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1308060263.499511' where lead_id='2940541' and uniqueid LIKE "1308060263%";|gcharles|10.11.20.48|1308059377_150459defa12279367|
2011-06-14 10:19:53|vdc_db_query|00299|1062|Duplicate entry '1308061126.500659' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1308061126.500659' where lead_id='2940883' and uniqueid LIKE "1308061126%";|kengland|10.11.20.48|1308057368_150453defa15613755|
2011-06-14 10:20:12|vdc_db_query|00299|1062|Duplicate entry '1308061193.17120' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1308061193.17120' where lead_id='2917243' and uniqueid LIKE "1308061193%";|fjanvier|10.11.20.47|1308056257_150445defa10279185|
2011-06-14 10:22:28|vdc_db_query|00299|1062|Duplicate entry '1308061198.17129' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1308061198.17129' where lead_id='2940915' and uniqueid LIKE "1308061198%";|cjones|10.11.20.47|1308055881_150449defa10299055|
2011-06-14 10:24:53|vdc_db_query|00299|1062|Duplicate entry '1308061435.501017' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1308061435.501017' where lead_id='2917399' and uniqueid LIKE "1308061435%";|gcharles|10.11.20.48|1308059377_150459defa12279367|
2011-06-14 10:24:54|vdc_db_query|00299|1062|Duplicate entry '1308061384.500945' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1308061384.500945' where lead_id='2940989' and uniqueid LIKE "1308061384%";|tlamar|10.11.20.48|1308060064_150447defa13304233|
2011-06-14 10:25:18|vdc_db_query|00299|1062|Duplicate entry '1308061200.500734' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1308061200.500734' where lead_id='2917253' and uniqueid LIKE "1308061200%";|kengland|10.11.20.48|1308057368_150453defa15613755|
2011-06-14 10:26:59|vdc_db_query|00299|1062|Duplicate entry '1308061547.501124' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1308061547.501124' where lead_id='2941039' and uniqueid LIKE "1308061547%";|gcharles|10.11.20.48|1308059377_150459defa12279367|
2011-06-14 10:29:37|vdc_db_query|00299|1062|Duplicate entry '1308061674.501303' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1308061674.501303' where lead_id='2941131' and uniqueid LIKE "1308061674%";|kengland|10.11.20.48|1308057368_150453defa15613755|
2011-06-14 10:30:24|vdc_db_query|00299|1062|Duplicate entry '1308061746.501394' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1308061746.501394' where lead_id='2917665' and uniqueid LIKE "1308061746%";|tlamar|10.11.20.48|1308060064_150447defa13304233|
2011-06-14 10:33:28|vdc_db_query|00299|1062|Duplicate entry '1308061798.501477' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1308061798.501477' where lead_id='2917763' and uniqueid LIKE "1308061798%";|kengland|10.11.20.48|1308057368_150453defa15613755|
2011-06-14 10:35:03|vdc_db_query|00299|1062|Duplicate entry '1308062051.17938' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1308062051.17938' where lead_id='2941278' and uniqueid LIKE "1308062051%";|fjanvier|10.11.20.47|1308056257_150445defa10279185|
2011-06-14 10:36:34|vdc_db_query|00299|1062|Duplicate entry '1308062036.501722' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1308062036.501722' where lead_id='2941255' and uniqueid LIKE "1308062036%";|rdaniel|10.11.20.48|1308058796_150454defa19411900|
2011-06-14 10:41:08|vdc_db_query|00299|1062|Duplicate entry '1308062368.502081' for key 'PRIMARY'|UPDATE vicidial_carrier_log set uniqueid='1308062368.502081' where lead_id='2941405' and uniqueid LIKE "1308062368%";|kengland|10.11.20.48|1308057368_150453defa15613755|
